ID,FECHA_UTC,HORA_UTC,FECHA_CORTE,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,EPICENTRO,DEPARTAMENTO
2109,19791005,164318,20223006,-3.597,-76.196,118,5.8,PERU,LORETO
2112,19791011,174732,20223006,-5.488,-77.212,18,5.3,PERU,LORETO
2113,19791011,174835,20223006,-5.411,-77.026,7,5.5,PERU,LORETO
2120,19791118,135045,20223006,-6.277,-74.339,33,5.3,PERU,LORETO
2140,19800122,10809,20223006,-4.382,-77.264,161,4.9,PERU,LORETO
2143,19800224,110051,20223006,-4.825,-77.142,151,5,PERU,LORETO
2193,19800916,220821,20223006,-7.11,-75.708,15,5.3,PERU,LORETO
2208,19801121,132033,20223006,-8.684,-75.928,33,4.9,PERU,LORETO
2243,19810411,102209,20223006,-5.478,-77.4,20,5.3,PERU,LORETO
2252,19810425,143550,20223006,-3.578,-76.742,112,5.3,PERU,LORETO
2254,19810427,162234,20223006,-4.47,-76.947,119,5.2,PERU,LORETO
2258,19810509,194826,20223006,-7.11,-75.637,133,4.8,PERU,LORETO
2269,19810621,235902,20223006,-4.821,-76.861,102,5.4,PERU,LORETO
2322,19811130,74839,20223006,-5.15,-77.654,89,4.9,PERU,LORETO
2331,19820127,171429,20223006,-7.131,-74.371,160,5.4,PERU,LORETO
2332,19820204,185745,20223006,-5.028,-77.508,28,5.6,PERU,LORETO
2371,19820810,45149,20223006,-5.35,-77.37,33,5.8,PERU,LORETO
2376,19820911,80141,20223006,-7.58,-75.56,40,5.2,PERU,LORETO
2380,19820926,143513,20223006,-3.09,-75.69,136,5.1,PERU,LORETO
2429,19830227,12026,20223006,-4.01,-76.4,126,4.7,PERU,LORETO
2446,19830415,100821,20223006,-5.98,-75.66,118,5.8,PERU,LORETO
2472,19830804,74425,20223006,-4.02,-76.58,99,5.3,PERU,LORETO
2478,19830821,154717,20223006,-4.98,-76.01,129,5,PERU,LORETO
2487,19831017,125400,20223006,-3.76,-77.59,105,5.2,PERU,LORETO
2493,19831113,223846,20223006,-5.59,-77.06,29,5.3,PERU,LORETO
2496,19831125,225626,20223006,-3.77,-76.31,114,5.8,PERU,LORETO
2497,19831127,174804,20223006,-4.89,-76.16,111,5.2,PERU,LORETO
2507,19831225,53240,20223006,-5.09,-73.36,33,5.7,PERU,LORETO
2592,19840525,25753,20223006,-3.729,-77.123,116,4.5,PERU,LORETO
2613,19840706,45253,20223006,-7.35,-76.11,148,4.5,PERU,LORETO
2620,19840729,60021,20223006,-4.78,-76.6,135,4.9,PERU,LORETO
2676,19850127,24623,20223006,-6.383,-74.829,292,4.4,PERU,LORETO
2694,19850214,32415,20223006,-4.917,-75.902,68,4.5,PERU,LORETO
2704,19850308,214423,20223006,-2.9,-75.82,121,5.3,PERU,LORETO
2742,19850607,112302,20223006,-7.82,-75,160,4.9,PERU,LORETO
2771,19850810,201706,20223006,-6.56,-75.28,63,4.6,PERU,LORETO
2808,19850910,45212,20223006,-4.53,-77.1,134,5.4,PERU,LORETO
2812,19850927,85340,20223006,-5.26,-77.31,125,5.1,PERU,LORETO
2850,19851126,190115,20223006,-3.03,-77.22,121,5.3,PERU,LORETO
2975,19860521,35954,20223006,-3.05,-77.13,119,5.1,PERU,LORETO
3008,19860713,190242,20223006,-3.114,-77.603,118,4.6,PERU,LORETO
3013,19860715,224947,20223006,-5.57,-76.86,86,5,PERU,LORETO
3029,19860816,164904,20223006,-8.29,-75.58,77,4.6,PERU,LORETO
3035,19860827,234417,20223006,-4.567,-76.149,125,4.7,PERU,LORETO
3055,19861012,80712,20223006,-4.915,-77.25,136,4.4,PERU,LORETO
3101,19861205,231216,20223006,-8.656,-75.898,33,5.2,PERU,LORETO
3113,19861212,165538,20223006,-5.83,-75.26,79,5.3,PERU,LORETO
3127,19861220,50430,20223006,-7.32,-75.25,58,5.7,PERU,LORETO
3139,19861225,210056,20223006,-5,-75.65,104,5.2,PERU,LORETO
3147,19861228,52612,20223006,-4.52,-77.03,74,5.2,PERU,LORETO
3179,19870126,103132,20223006,-8.04,-74.86,159,4.6,PERU,LORETO
3220,19870304,213021,20223006,-4.99,-77.75,133,4.9,PERU,LORETO
3226,19870307,41024,20223006,-3.35,-73.35,55,5,PERU,LORETO
3267,19870423,75519,20223006,-8.38,-75.59,114,5.3,PERU,LORETO
