ID,FECHA_UTC,HORA_UTC,FECHA_CORTE,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,EPICENTRO,DEPARTAMENTO
1945,19771124,164220,20223006,-15.303,-71.166,190,5.1,PERU,AREQUIPA
1949,19771231,75317,20223006,-15.421,-71.713,51,6.1,PERU,AREQUIPA
1972,19780414,134349,20223006,-15.633,-71.917,158,5,PERU,AREQUIPA
2004,19780729,11117,20223006,-15,-71.873,139,4.9,PERU,AREQUIPA
2016,19781011,224429,20223006,-15.992,-71.444,170,5.2,PERU,AREQUIPA
2038,19790108,42028,20223006,-15.162,-72.026,120,5,PERU,AREQUIPA
2046,19790216,100854,20223006,-16.576,-72.565,53,6.9,PERU,AREQUIPA
2048,19790216,221821,20223006,-16.594,-72.661,51,5.8,PERU,AREQUIPA
2057,19790307,62113,20223006,-16.125,-71.988,126,5.4,PERU,AREQUIPA
2068,19790425,205519,20223006,-16.1,-73.577,74,5.2,PERU,AREQUIPA
2069,19790425,221807,20223006,-15.423,-72.702,114,5.3,PERU,AREQUIPA
2080,19790601,210551,20223006,-16.724,-72.413,92,4.9,PERU,AREQUIPA
2088,19790616,45427,20223006,-15.54,-73.926,91,5.3,PERU,AREQUIPA
2124,19791226,20255,20223006,-16.169,-71.231,141,5.2,PERU,AREQUIPA
2169,19800518,134230,20223006,-16.33,-71.997,106,4.9,PERU,AREQUIPA
2178,19800629,201251,20223006,-15.526,-74.272,86,5.2,PERU,AREQUIPA
2202,19801105,192424,20223006,-15.899,-72.419,106,5.2,PERU,AREQUIPA
2214,19801217,94414,20223006,-14.849,-72.393,99,5.2,PERU,AREQUIPA
2231,19810213,195853,20223006,-15.67,-74.479,62,5.8,PERU,AREQUIPA
2261,19810522,30814,20223006,-16.239,-71.563,125,5.3,PERU,AREQUIPA
2267,19810608,114444,20223006,-16.852,-72.226,67,4.8,PERU,AREQUIPA
2309,19811015,184530,20223006,-14.981,-71.801,121,5.3,PERU,AREQUIPA
2310,19811017,115342,20223006,-15.443,-71.305,93,4.9,PERU,AREQUIPA
2358,19820609,223846,20223006,-15.971,-72.078,120,4.9,PERU,AREQUIPA
2359,19820612,125728,20223006,-15.49,-73.31,106,4.9,PERU,AREQUIPA
2369,19820803,4952,20223006,-15.93,-71.32,78,5.3,PERU,AREQUIPA
2374,19820828,115851,20223006,-15.9,-71.52,151,5.2,PERU,AREQUIPA
2386,19821017,83525,20223006,-15.67,-73.04,114,5.5,PERU,AREQUIPA
2391,19821114,125530,20223006,-15.11,-71.79,138,5,PERU,AREQUIPA
2453,19830515,145000,20223006,-16.01,-73.21,82,5.3,PERU,AREQUIPA
2460,19830618,12101,20223006,-15.78,-72.48,131,5.2,PERU,AREQUIPA
2464,19830622,80813,20223006,-15.17,-72.74,33,5.3,PERU,AREQUIPA
2492,19831112,135333,20223006,-15.73,-74.11,71,5.6,PERU,AREQUIPA
2503,19831219,62603,20223006,-15.4,-74.54,63,5.7,PERU,AREQUIPA
2522,19840116,60529,20223006,-15.88,-73.112,129,4.4,PERU,AREQUIPA
2533,19840211,230458,20223006,-15.63,-71.84,95,4.9,PERU,AREQUIPA
2559,19840328,133826,20223006,-15.51,-72.57,166,5.3,PERU,AREQUIPA
2560,19840403,50331,20223006,-15.95,-73.18,127,5.4,PERU,AREQUIPA
2562,19840410,82508,20223006,-14.93,-72.9,57,4.8,PERU,AREQUIPA
2587,19840514,32016,20223006,-14.986,-71.477,177,4.8,PERU,AREQUIPA
2606,19840618,111913,20223006,-16.06,-72.53,62,6,PERU,AREQUIPA
2615,19840714,72322,20223006,-15.34,-72.14,162,4.5,PERU,AREQUIPA
2616,19840722,205937,20223006,-15.74,-71.99,58,4.5,PERU,AREQUIPA
2618,19840726,215504,20223006,-15.36,-71.59,156,4.8,PERU,AREQUIPA
2619,19840727,225222,20223006,-15.86,-72.48,57,5.2,PERU,AREQUIPA
2629,19840804,24735,20223006,-15.64,-72.26,186,4.8,PERU,AREQUIPA
2638,19840823,83540,20223006,-15.4,-72.41,165,5,PERU,AREQUIPA
2642,19840903,171440,20223006,-15.26,-72.19,81,5.4,PERU,AREQUIPA
2644,19840912,191752,20223006,-15.75,-71.872,140,5.5,PERU,AREQUIPA
2652,19841022,114404,20223006,-15.77,-73.09,12,5.2,PERU,AREQUIPA
2663,19841211,232245,20223006,-16.05,-71.63,135,4.5,PERU,AREQUIPA
2683,19850203,61812,20223006,-15.43,-72.48,79,4.5,PERU,AREQUIPA
2705,19850309,132822,20223006,-16.549,-72.631,33,4.7,PERU,AREQUIPA
2713,19850326,192735,20223006,-15.49,-72.18,130,5.5,PERU,AREQUIPA
2719,19850412,162724,20223006,-15.95,-72.39,131,5,PERU,AREQUIPA
2727,19850502,43132,20223006,-15.81,-73.67,6,4.5,PERU,AREQUIPA
2732,19850512,45732,20223006,-15.37,-71.44,140,5,PERU,AREQUIPA
2739,19850525,101503,20223006,-15.61,-72.21,141,4.7,PERU,AREQUIPA
2741,19850530,104228,20223006,-15.31,-72.61,127,5.2,PERU,AREQUIPA
2745,19850615,42855,20223006,-15.46,-71.94,130,4.9,PERU,AREQUIPA
2750,19850625,101501,20223006,-15.62,-72.35,161,4.8,PERU,AREQUIPA
2755,19850630,104335,20223006,-15.18,-72.54,127,5.2,PERU,AREQUIPA
2763,19850714,205220,20223006,-15.27,-73.12,55,4.7,PERU,AREQUIPA
2768,19850807,1820,20223006,-15.3,-71.72,163,4.7,PERU,AREQUIPA
2818,19851003,150220,20223006,-15.5,-73.3,89,5.1,PERU,AREQUIPA
2829,19851021,173555,20223006,-15.49,-71.69,32,4.7,PERU,AREQUIPA
2837,19851102,172927,20223006,-15.21,-74.9,73,4.6,PERU,AREQUIPA
2862,19851216,130219,20223006,-15.55,-73.56,26,4.7,PERU,AREQUIPA
2901,19860222,22052,20223006,-15.78,-72.98,75,5.1,PERU,AREQUIPA
2903,19860223,62340,20223006,-15.29,-74.68,69,4.6,PERU,AREQUIPA
2904,19860224,3835,20223006,-15.64,-73.88,25,5,PERU,AREQUIPA
2927,19860318,100231,20223006,-15.884,-72.229,122,4.7,PERU,AREQUIPA
2931,19860326,51626,20223006,-15.95,-72.13,76,4.5,PERU,AREQUIPA
2939,19860402,23906,20223006,-16.028,-71.718,33,4.8,PERU,AREQUIPA
2965,19860511,181450,20223006,-15.11,-72.85,50,4.5,PERU,AREQUIPA
3000,19860629,23728,20223006,-15.79,-73.52,89,4.8,PERU,AREQUIPA
3022,19860725,32309,20223006,-15.26,-73.01,51,4.7,PERU,AREQUIPA
3072,19861117,50802,20223006,-15.38,-72.46,56,4.7,PERU,AREQUIPA
3102,19861206,150515,20223006,-15.83,-72.19,56,5.2,PERU,AREQUIPA
3155,19861230,80531,20223006,-15.41,-72.55,80,5.3,PERU,AREQUIPA
3156,19870101,10111,20223006,-15.73,-74.19,63,5.1,PERU,AREQUIPA
3178,19870126,51631,20223006,-15.38,-72.57,159,5.1,PERU,AREQUIPA
3186,19870204,95946,20223006,-17.08,-71.59,61,4.7,PERU,AREQUIPA
3195,19870206,174927,20223006,-15.06,-72.39,121,4.6,PERU,AREQUIPA
3197,19870208,190632,20223006,-14.73,-72.83,105,5.2,PERU,AREQUIPA
3230,19870310,2236,20223006,-16.32,-71.6,39,5.9,PERU,AREQUIPA
3231,19870310,21836,20223006,-16.73,-71.83,35,5.8,PERU,AREQUIPA
3232,19870310,31004,20223006,-15.56,-74.11,125,4.8,PERU,AREQUIPA
3237,19870313,102830,20223006,-15.54,-74.42,63,5.6,PERU,AREQUIPA
3280,19870506,13106,20223006,-15.58,-73.53,128,4.6,PERU,AREQUIPA
3296,19870517,33504,20223006,-15.86,-71.21,196,4.9,PERU,AREQUIPA
3352,19870622,94749,20223006,-15.37,-74.85,30,4.6,PERU,AREQUIPA
3361,19870627,174312,20223006,-15.32,-73.11,53,4.6,PERU,AREQUIPA
3365,19870701,2816,20223006,-15.82,-71.79,143,4.7,PERU,AREQUIPA
3393,19870727,231905,20223006,-15.32,-72.84,153,4.5,PERU,AREQUIPA
3403,19870813,210650,20223006,-16.44,-73.07,66,5.4,PERU,AREQUIPA
3408,19870821,62001,20223006,-15.096,-71.25,33,4.7,PERU,AREQUIPA
3418,19870907,64417,20223006,-15.45,-74.74,27,4.5,PERU,AREQUIPA
3421,19870916,82024,20223006,-14.95,-72.73,63,4.5,PERU,AREQUIPA
3441,19870924,123927,20223006,-15.21,-72.87,174,4.8,PERU,AREQUIPA
3444,19871002,23516,20223006,-16.18,-71.81,112,5.1,PERU,AREQUIPA
3468,19871022,211208,20223006,-17.2,-71.42,118,5.2,PERU,AREQUIPA
3469,19871022,214916,20223006,-16.25,-71.66,118,4.6,PERU,AREQUIPA
3500,19871203,191918,20223006,-15.61,-72.05,138,4.8,PERU,AREQUIPA
3508,19871216,12302,20223006,-15.3,-72.5,193,4.5,PERU,AREQUIPA
3509,19871216,32540,20223006,-15.63,-72.21,129,4.9,PERU,AREQUIPA
3606,19880718,43132,20223006,-16.13,-73.34,48,5.1,PERU,AREQUIPA
3615,19880816,73631,20223006,-15.255,-71.766,141,5.3,PERU,AREQUIPA
3626,19880920,162022,20223006,-16.284,-73.002,106,4.8,PERU,AREQUIPA
3632,19881022,54121,20223006,-16.21,-72.28,10,4.9,PERU,AREQUIPA
3693,19890305,155522,20223006,-16.78,-71.52,107,5.1,PERU,AREQUIPA
3697,19890308,65002,20223006,-15.28,-74.91,86,4.5,PERU,AREQUIPA
3702,19890311,31746,20223006,-15.52,-73.68,19,4.5,PERU,AREQUIPA
3737,19890321,171547,20223006,-15.76,-73.34,28,4.6,PERU,AREQUIPA
3741,19890322,222322,20223006,-15.52,-72.99,23,4.5,PERU,AREQUIPA
3751,19890326,185057,20223006,-15.22,-72.13,21,4.6,PERU,AREQUIPA
3764,19890331,80216,20223006,-15.56,-72.73,129,4.5,PERU,AREQUIPA
3767,19890331,161253,20223006,-15.73,-72.96,128,4.5,PERU,AREQUIPA
3798,19890508,230823,20223006,-16.04,-73.44,30,4.5,PERU,AREQUIPA
3800,19890509,103711,20223006,-16.49,-71.01,85,4.5,PERU,AREQUIPA
3802,19890512,31311,20223006,-15.78,-72.38,22,4.5,PERU,AREQUIPA
3807,19890515,115843,20223006,-15.67,-71.94,10,4.5,PERU,AREQUIPA
3818,19890524,134021,20223006,-15.06,-72.38,8,4.5,PERU,AREQUIPA
3849,19890713,44357,20223006,-15.37,-74.47,38,4.8,PERU,AREQUIPA
3853,19890715,43456,20223006,-15.93,-72.48,94,4.6,PERU,AREQUIPA
3854,19890715,140827,20223006,-15.18,-72.03,44,5,PERU,AREQUIPA
3858,19890721,14547,20223006,-15.609,-73.387,137,4.7,PERU,AREQUIPA
3861,19890722,210804,20223006,-16.27,-73.44,6,4.5,PERU,AREQUIPA
3867,19890726,43835,20223006,-15.82,-74.01,24,4.6,PERU,AREQUIPA
3872,19890814,5037,20223006,-16.922,-71.427,122,4.3,PERU,AREQUIPA
3894,19891007,90205,20223006,-16.91,-71.64,83,5,PERU,AREQUIPA
3905,19891022,34616,20223006,-16.42,-72.05,57,4.5,PERU,AREQUIPA
3917,19891109,41548,20223006,-15.3,-72.55,149,5.3,PERU,AREQUIPA
3924,19891129,10020,20223006,-15.5,-73.51,65,6.6,PERU,AREQUIPA
3925,19891129,30245,20223006,-15.69,-73.37,72,5.1,PERU,AREQUIPA
3931,19891204,232157,20223006,-15.28,-71.25,149,5,PERU,AREQUIPA
3934,19891208,170015,20223006,-15.6,-73.4,70,4.8,PERU,AREQUIPA
3999,19900112,64646,20223006,-15.75,-70.95,69,4.7,PERU,AREQUIPA
4001,19900113,161312,20223006,-16.28,-73,46,4.9,PERU,AREQUIPA
4004,19900115,154010,20223006,-15.73,-71.69,108,5.1,PERU,AREQUIPA
4007,19900116,162739,20223006,-15.32,-74.74,77,4.5,PERU,AREQUIPA
4008,19900118,24821,20223006,-15.24,-72.17,133,4.5,PERU,AREQUIPA
4036,19900209,142736,20223006,-15.41,-72.33,59,4.8,PERU,AREQUIPA
4054,19900216,125049,20223006,-15.75,-72.77,56,4.7,PERU,AREQUIPA
4105,19900404,54708,20223006,-16.3,-73.17,38,5.8,PERU,AREQUIPA
4106,19900405,123539,20223006,-15.65,-71.29,84,4.8,PERU,AREQUIPA
4139,19900502,185029,20223006,-15.36,-72.39,73,5.1,PERU,AREQUIPA
4144,19900509,211047,20223006,-15.3,-74.48,29,4.6,PERU,AREQUIPA
4158,19900529,134328,20223006,-15.44,-72.96,57,5.2,PERU,AREQUIPA
4192,19900601,180604,20223006,-15.86,-71.2,45,4.6,PERU,AREQUIPA
4204,19900605,201510,20223006,-14.92,-72.83,70,4.6,PERU,AREQUIPA
4227,19900612,30603,20223006,-16.529,-72.045,64,4.4,PERU,AREQUIPA
4236,19900617,102039,20223006,-14.92,-72.83,44,4.5,PERU,AREQUIPA
4244,19900623,54534,20223006,-16.08,-73.7,43,4.5,PERU,AREQUIPA
4247,19900624,180223,20223006,-15.44,-74.54,10,4.7,PERU,AREQUIPA
4258,19900628,65322,20223006,-15.62,-74.69,64,4.5,PERU,AREQUIPA
4260,19900629,11243,20223006,-16.182,-73.344,110,4.5,PERU,AREQUIPA
4264,19900704,203045,20223006,-15.14,-71.95,53,5.2,PERU,AREQUIPA
4265,19900705,42407,20223006,-16.1,-71.88,82,4.9,PERU,AREQUIPA
4301,19900804,164015,20223006,-15.52,-74.39,31,4.6,PERU,AREQUIPA
4310,19900808,40634,20223006,-15.75,-74.08,66,4.7,PERU,AREQUIPA
4314,19900810,124052,20223006,-15.4,-72.35,40,4.5,PERU,AREQUIPA
4315,19900811,181640,20223006,-16.63,-71.63,84,4.5,PERU,AREQUIPA
4316,19900811,223226,20223006,-16.1,-72.64,13,4.9,PERU,AREQUIPA
4373,19900910,173230,20223006,-14.9,-72.98,46,4.7,PERU,AREQUIPA
4384,19900923,110131,20223006,-15.11,-72.31,152,5.1,PERU,AREQUIPA
4416,19901104,181343,20223006,-15.721,-72.619,121,5.8,PERU,AREQUIPA
4423,19901112,72604,20223006,-16.24,-72.13,54,4.8,PERU,AREQUIPA
4430,19901118,194656,20223006,-15.43,-72.2,146,5.3,PERU,AREQUIPA
4432,19901121,205307,20223006,-15.73,-73.05,13,4.9,PERU,AREQUIPA
4504,19910206,134030,20223006,-15.76,-74.32,26,4.5,PERU,AREQUIPA
4527,19910224,15856,20223006,-15.73,-73.79,43,4.5,PERU,AREQUIPA
4536,19910227,193328,20223006,-15.99,-73.12,14,4.9,PERU,AREQUIPA
4550,19910312,93054,20223006,-15.69,-73.94,33,4.5,PERU,AREQUIPA
4614,19910406,74335,20223006,-15.56,-73.47,49,4.6,PERU,AREQUIPA
4705,19910505,193110,20223006,-16.67,-72.11,19,4.9,PERU,AREQUIPA
4755,19910723,194450,20223006,-15.69,-71.81,6,5.6,PERU,AREQUIPA
4767,19910803,230241,20223006,-14.93,-72.08,113,5,PERU,AREQUIPA
4784,19910822,220229,20223006,-15.29,-72.7,108,5.2,PERU,AREQUIPA
4790,19910827,103115,20223006,-16.337,-73.235,87,4.6,PERU,AREQUIPA
4812,19910930,23215,20223006,-15.213,-71.964,151,4,PERU,AREQUIPA
4817,19911010,145752,20223006,-15.25,-74.51,37,4.9,PERU,AREQUIPA
4828,19911026,103521,20223006,-15.65,-73.84,65,4.5,PERU,AREQUIPA
4836,19911107,84810,20223006,-15.071,-71.426,177,4.3,PERU,AREQUIPA
4847,19911123,151240,20223006,-15.98,-73.61,77,4.6,PERU,AREQUIPA
4854,19911204,84819,20223006,-15.501,-71.9,31,4.8,PERU,AREQUIPA
4863,19911213,62006,20223006,-15.6,-74.27,86,4.5,PERU,AREQUIPA
4885,19920111,91315,20223006,-15.66,-72.24,30,4.5,PERU,AREQUIPA
4902,19920201,172233,20223006,-15.66,-71.81,15,5.3,PERU,AREQUIPA
4903,19920203,185513,20223006,-15.96,-72.74,117,4.6,PERU,AREQUIPA
